from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8396,8396,4,0,14692832,14692938
8396,8396,4,0,14692833,14692930
8396,8396,4,0,14692834,14692944
8396,8396,4,0,14692835,14692936
8396,8396,4,0,14692836,14692939
8396,8396,4,0,14692837,14692942
8396,8396,4,0,14692838,14692940
8396,8396,4,0,14692839,14692934
8396,8396,4,0,14692840,14692941
8396,8396,4,0,14692856,14692966
8396,8396,4,0,14692857,14692968
8396,8396,4,0,14692858,14692970
8396,8396,4,0,14692859,14692969
8396,8396,4,0,14692860,14692972
8396,8396,4,0,14692861,14692973
8396,8396,4,0,14692862,14692971
8396,8396,4,0,14692863,14692961
8396,8396,4,0,14692864,14692963
8396,8396,4,0,14692865,14692962
8396,8396,4,0,14692866,14692964
8396,8396,4,0,14692867,14692967
8396,8396,4,0,14692868,14692960
8396,8396,4,0,14692869,14692965
8396,8396,4,0,14692907,14692818
8396,8396,4,0,14692908,14692804
8396,8396,4,0,14692909,14692811
8396,8396,4,0,14692910,14692806
8396,8396,4,0,14692911,14692825
8396,8396,4,0,14692912,14692809
8396,8396,4,0,14692913,14692819
8396,8396,4,0,14692914,14692805
8396,8396,4,0,14692915,14692812
8396,8396,4,0,14692916,14692822
8396,8396,4,0,14692917,14692807
8396,8396,4,0,14692918,14692810
8396,8396,4,0,14692919,14692824
8396,8396,4,0,14692920,14692820
8396,8396,4,0,14692921,14692821
8396,8396,4,0,14692922,14692823
8396,8396,4,0,14692923,14692808
8396,8396,4,0,14692924,14692813
8396,8396,4,0,14692925,14692814
8396,8396,4,0,14692926,14692815
8396,8396,4,0,14692927,14692816
8396,8396,4,0,14692928,14692817
8396,8396,4,0,14692929,14692803
8396,8396,4,0,14692945,14692847
8396,8396,4,0,14692946,14692854
8396,8396,4,0,14692947,14692843
8396,8396,4,0,14692948,14692855
8396,8396,4,0,14692949,14692841
8396,8396,4,0,14692950,14692846
8396,8396,4,0,14692951,14692845
8396,8396,4,0,14692952,14692848
8396,8396,4,0,14692953,14692842
8396,8396,4,0,14692954,14692850
8396,8396,4,0,14692955,14692849
8396,8396,4,0,14692956,14692844
8396,8396,4,0,14692957,14692852
8396,8396,4,0,14692958,14692853
8396,8396,4,0,14692959,14692851
8396,8396,4,0,14692974,14692883
8396,8396,4,0,14692975,14692877
8396,8396,4,0,14692976,14692874
8396,8396,4,0,14692977,14692879
8396,8396,4,0,14692978,14692880
8396,8396,4,0,14692979,14692882
8396,8396,4,0,14692980,14692881
8396,8396,4,0,14692981,14692878
8396,8396,4,0,14692982,14692872
8396,8396,4,0,14692983,14692871
8396,8396,4,0,14692984,14692870
8396,8396,4,0,14692985,14692873
8396,8396,4,0,14692986,14692875
8396,8396,4,0,14692987,14692876
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8485,8282,2,300,,
8485,8283,2,480,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,14895694,14895716
8497,8497,4,0,14895695,14895717
8497,8497,4,0,14895696,14895718
8497,8497,4,0,14895697,14895719
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
857,1143,2,300,,
857,12749,2,360,,
857,176,2,360,,
857,857,0,240,,
857,8622,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,12036,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,360,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,2120,2,360,,
8622,779,2,300,,
8622,857,0,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2057,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8657,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
8673,8760,0,240,,
8673,9505,0,240,,
8674,8673,0,240,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14693037,14692074
8683,8683,4,0,14693038,14692063
8683,8683,4,0,14693039,14692100
8683,8683,4,0,14693040,14692065
8683,8683,4,0,14693041,14692066
8683,8683,4,0,14693042,14692068
8683,8683,4,0,14693043,14692061
8683,8683,4,0,14693044,14692098
8683,8683,4,0,14693045,14692099
8683,8683,4,0,14693046,14692103
8683,8683,4,0,14693047,14692075
8683,8683,4,0,14693048,14692076
8683,8683,4,0,14693049,14692077
8683,8683,4,0,14693050,14692062
8683,8683,4,0,14693051,14692104
8683,8683,4,0,14693052,14692105
8683,8683,4,0,14693053,14692106
8683,8683,4,0,14693054,14692069
8683,8683,4,0,14693055,14692059
8683,8683,4,0,14693056,14692110
8683,8683,4,0,14693057,14692107
8683,8683,4,0,14693058,14692108
8683,8683,4,0,14693059,14692109
8683,8683,4,0,14693060,14692067
8683,8683,4,0,14693061,14692064
8683,8683,4,0,14693062,14692086
8683,8683,4,0,14693063,14692078
8683,8683,4,0,14693064,14692079
8683,8683,4,0,14693065,14692080
8683,8683,4,0,14693066,14692081
8683,8683,4,0,14693067,14692082
8683,8683,4,0,14693068,14692083
8683,8683,4,0,14693069,14692084
8683,8683,4,0,14693070,14692060
8683,8683,4,0,14693071,14692085
8683,8683,4,0,14693072,14692087
8683,8683,4,0,14693073,14692101
8683,8683,4,0,14693074,14692089
8683,8683,4,0,14693075,14692090
8683,8683,4,0,14693076,14692091
8683,8683,4,0,14693077,14692092
8683,8683,4,0,14693078,14692093
8683,8683,4,0,14693079,14692094
8683,8683,4,0,14693080,14692095
8683,8683,4,0,14693081,14692096
8683,8683,4,0,14693082,14692088
8683,8683,4,0,14693084,14692102
8683,8683,4,0,14693085,14692072
8683,8683,4,0,14693086,14692073
8683,8683,4,0,14693087,14692097
8683,8683,4,0,14693088,14692071
8683,8683,4,0,14693125,14692178
8683,8683,4,0,14693126,14692175
8683,8683,4,0,14693127,14692177
8683,8683,4,0,14693128,14692174
8683,8683,4,0,14693129,14692150
8683,8683,4,0,14693130,14692182
8683,8683,4,0,14693131,14692147
8683,8683,4,0,14693132,14692180
8683,8683,4,0,14693133,14692179
8683,8683,4,0,14693134,14692181
8683,8683,4,0,14693135,14692170
8683,8683,4,0,14693136,14692159
8683,8683,4,0,14693137,14692157
8683,8683,4,0,14693138,14692156
8683,8683,4,0,14693139,14692155
8683,8683,4,0,14693140,14692154
8683,8683,4,0,14693141,14692153
8683,8683,4,0,14693142,14692152
8683,8683,4,0,14693143,14692149
8683,8683,4,0,14693144,14692151
8683,8683,4,0,14693145,14692161
8683,8683,4,0,14693146,14692176
8683,8683,4,0,14693147,14692158
8683,8683,4,0,14693148,14692171
8683,8683,4,0,14693149,14692164
8683,8683,4,0,14693150,14692168
8683,8683,4,0,14693151,14692167
8683,8683,4,0,14693152,14692166
8683,8683,4,0,14693153,14692165
8683,8683,4,0,14693154,14692172
8683,8683,4,0,14693155,14692173
8683,8683,4,0,14693156,14692162
8683,8683,4,0,14693157,14692148
8683,8683,4,0,14693158,14692163
8683,8683,4,0,14693159,14692169
8683,8683,4,0,14693160,14692160
8683,8683,4,0,14693195,14692218
8683,8683,4,0,14693196,14692234
8683,8683,4,0,14693197,14692231
8683,8683,4,0,14693198,14692223
8683,8683,4,0,14693199,14692249
8683,8683,4,0,14693200,14692229
8683,8683,4,0,14693201,14692221
8683,8683,4,0,14693202,14692222
8683,8683,4,0,14693203,14692224
8683,8683,4,0,14693204,14692248
8683,8683,4,0,14693205,14692247
8683,8683,4,0,14693206,14692232
8683,8683,4,0,14693207,14692246
8683,8683,4,0,14693208,14692245
8683,8683,4,0,14693209,14692244
8683,8683,4,0,14693210,14692243
8683,8683,4,0,14693211,14692242
8683,8683,4,0,14693212,14692220
8683,8683,4,0,14693213,14692230
8683,8683,4,0,14693214,14692240
8683,8683,4,0,14693215,14692239
8683,8683,4,0,14693216,14692237
8683,8683,4,0,14693217,14692236
8683,8683,4,0,14693218,14692238
8683,8683,4,0,14693219,14692228
8683,8683,4,0,14693220,14692227
8683,8683,4,0,14693221,14692233
8683,8683,4,0,14693222,14692225
8683,8683,4,0,14693223,14692226
8683,8683,4,0,14693224,14692219
8683,8683,4,0,14693225,14692217
8683,8683,4,0,14693226,14692241
8683,8683,4,0,14693227,14692235
8683,8683,4,0,14741777,14692070
8683,8683,4,0,14743337,14692097
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8657,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8657,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14692010,14693006
8697,8697,4,0,14692011,14693022
8697,8697,4,0,14692012,14693007
8697,8697,4,0,14692013,14692989
8697,8697,4,0,14692014,14693023
8697,8697,4,0,14692015,14693024
8697,8697,4,0,14692016,14693025
8697,8697,4,0,14692017,14693026
8697,8697,4,0,14692018,14693027
8697,8697,4,0,14692019,14693028
8697,8697,4,0,14692020,14693030
8697,8697,4,0,14692021,14693031
8697,8697,4,0,14692022,14693032
8697,8697,4,0,14692023,14693033
8697,8697,4,0,14692024,14693034
8697,8697,4,0,14692025,14692992
8697,8697,4,0,14692026,14693012
8697,8697,4,0,14692027,14693013
8697,8697,4,0,14692028,14693014
8697,8697,4,0,14692029,14693015
8697,8697,4,0,14692030,14693016
8697,8697,4,0,14692031,14693017
8697,8697,4,0,14692032,14692994
8697,8697,4,0,14692033,14692995
8697,8697,4,0,14692034,14692996
8697,8697,4,0,14692035,14693029
8697,8697,4,0,14692036,14693020
8697,8697,4,0,14692037,14693021
8697,8697,4,0,14692038,14693036
8697,8697,4,0,14692039,14693010
8697,8697,4,0,14692040,14692993
8697,8697,4,0,14692041,14692997
8697,8697,4,0,14692042,14692999
8697,8697,4,0,14692043,14693000
8697,8697,4,0,14692044,14692990
8697,8697,4,0,14692045,14692991
8697,8697,4,0,14692046,14692988
8697,8697,4,0,14692047,14692998
8697,8697,4,0,14692048,14693018
8697,8697,4,0,14692049,14693035
8697,8697,4,0,14692050,14693019
8697,8697,4,0,14692051,14693009
8697,8697,4,0,14692052,14693011
8697,8697,4,0,14692053,14693008
8697,8697,4,0,14692054,14693001
8697,8697,4,0,14692055,14693002
8697,8697,4,0,14692056,14693003
8697,8697,4,0,14692057,14693004
8697,8697,4,0,14692058,14693005
8697,8697,4,0,14692111,14693124
8697,8697,4,0,14692112,14693123
8697,8697,4,0,14692113,14693100
8697,8697,4,0,14692114,14693103
8697,8697,4,0,14692115,14693114
8697,8697,4,0,14692116,14693099
8697,8697,4,0,14692117,14693102
8697,8697,4,0,14692118,14693122
8697,8697,4,0,14692119,14693121
8697,8697,4,0,14692120,14693120
8697,8697,4,0,14692121,14693101
8697,8697,4,0,14692122,14693090
8697,8697,4,0,14692123,14693117
8697,8697,4,0,14692124,14693095
8697,8697,4,0,14692125,14693094
8697,8697,4,0,14692126,14693093
8697,8697,4,0,14692127,14693092
8697,8697,4,0,14692128,14693112
8697,8697,4,0,14692129,14693116
8697,8697,4,0,14692130,14693115
8697,8697,4,0,14692131,14693096
8697,8697,4,0,14692132,14693119
8697,8697,4,0,14692133,14693118
8697,8697,4,0,14692134,14693097
8697,8697,4,0,14692135,14693113
8697,8697,4,0,14692136,14693098
8697,8697,4,0,14692137,14693091
8697,8697,4,0,14692138,14693111
8697,8697,4,0,14692139,14693110
8697,8697,4,0,14692140,14693109
8697,8697,4,0,14692141,14693108
8697,8697,4,0,14692142,14693106
8697,8697,4,0,14692143,14693107
8697,8697,4,0,14692144,14693105
8697,8697,4,0,14692145,14693104
8697,8697,4,0,14692146,14693089
8697,8697,4,0,14692183,14693184
8697,8697,4,0,14692184,14693194
8697,8697,4,0,14692185,14693164
8697,8697,4,0,14692186,14693174
8697,8697,4,0,14692187,14693176
8697,8697,4,0,14692188,14693169
8697,8697,4,0,14692189,14693163
8697,8697,4,0,14692190,14693162
8697,8697,4,0,14692191,14693161
8697,8697,4,0,14692192,14693173
8697,8697,4,0,14692193,14693172
8697,8697,4,0,14692194,14693180
8697,8697,4,0,14692195,14693170
8697,8697,4,0,14692196,14693165
8697,8697,4,0,14692197,14693168
8697,8697,4,0,14692198,14693178
8697,8697,4,0,14692199,14693177
8697,8697,4,0,14692200,14693175
8697,8697,4,0,14692201,14693193
8697,8697,4,0,14692202,14693192
8697,8697,4,0,14692203,14693191
8697,8697,4,0,14692204,14693190
8697,8697,4,0,14692205,14693188
8697,8697,4,0,14692206,14693187
8697,8697,4,0,14692207,14693186
8697,8697,4,0,14692208,14693185
8697,8697,4,0,14692209,14693179
8697,8697,4,0,14692210,14693171
8697,8697,4,0,14692211,14693183
8697,8697,4,0,14692212,14693182
8697,8697,4,0,14692213,14693181
8697,8697,4,0,14692214,14693166
8697,8697,4,0,14692215,14693167
8697,8697,4,0,14692216,14693189
8697,8749,0,240,,
8697,8758,0,240,,
8699,2943,2,300,,
8703,10029,2,420,,
8703,9510,2,360,,
8703,9511,2,360,,
8710,2881,2,120,,
8710,2899,2,120,,
8710,8710,2,120,,
8737,8701,2,300,,
8738,8743,2,420,,
8742,1782,0,240,,
8742,8742,0,240,,
8743,8673,2,360,,
8743,8674,2,360,,
8743,8743,0,240,,
8743,9505,2,360,,
8746,12227,0,240,,
8746,8657,0,240,,
8746,8672,0,240,,
8746,8676,0,240,,
8746,8685,0,240,,
8746,8687,0,240,,
8746,8688,0,240,,
8746,8689,0,240,,
8746,8690,0,240,,
8746,8691,0,240,,
8746,8746,2,60,,
8746,8755,2,120,,
8747,10971,0,240,,
8747,10972,0,240,,
8747,8747,2,60,,
8747,8756,0,240,,
8747,9952,0,240,,
8748,8659,0,240,,
8748,8679,0,240,,
8748,8680,0,240,,
8749,10017,0,240,,
8749,8683,2,300,,
8749,8697,0,240,,
8750,11874,0,240,,
8750,11876,0,240,,
8750,12567,2,300,,
8750,1401,2,300,,
8751,8673,0,240,,
8751,8674,2,300,,
8751,9505,2,300,,
8752,11095,2,300,,
8752,8860,0,240,,
8752,906,2,360,,
8752,911,2,360,,
8753,1091,2,300,,
8753,8907,0,240,,
8754,11588,2,360,,
8754,11589,2,300,,
8754,11606,2,300,,
8754,1231,2,300,,
8754,8044,2,360,,
8754,8073,2,360,,
8754,8913,2,360,,
8755,8657,0,240,,
8755,8672,0,240,,
8755,8676,0,240,,
8755,8685,0,240,,
8755,8687,0,240,,
8755,8688,0,240,,
8755,8689,0,240,,
8755,8690,0,240,,
8755,8691,0,240,,
8756,10971,0,240,,
8756,10972,0,240,,
8756,8756,2,60,,
8756,9952,0,240,,
8757,8659,0,240,,
8757,8679,0,240,,
8757,8680,0,240,,
8758,10017,0,240,,
8758,8683,2,300,,
8758,8697,0,240,,
8759,11697,2,540,,
8759,11874,0,240,,
8759,11876,0,240,,
8759,12567,2,300,,
8759,1401,2,300,,
8760,8673,0,240,,
8760,8674,2,300,,
8760,9505,2,300,,
8761,11095,2,300,,
8761,8860,0,240,,
8762,1091,2,300,,
8762,8907,0,240,,
8763,11588,2,360,,
8763,1231,2,300,,
8763,8044,2,360,,
8763,8073,2,360,,
8763,8913,2,360,,
8797,3407,0,240,,
8797,8797,0,240,,
8800,11291,2,420,,
8800,8604,2,360,,
8818,3443,2,300,,
8820,3518,0,240,,
8820,8847,0,240,,
8828,3444,2,300,,
8841,8841,0,240,,
8845,8845,0,240,,
8847,3410,0,240,,
8847,3518,0,240,,
8847,8820,0,240,,
8847,8847,0,240,,
8849,3375,0,240,,
8850,3572,0,240,,
8852,6923,0,240,,
8852,8852,0,240,,
8852,9572,0,240,,
8853,8735,0,240,,
8854,11704,0,240,,
8854,13013,0,240,,
8854,5436,0,240,,
8854,5542,0,240,,
8854,6139,0,240,,
8854,6174,0,240,,
8854,6195,2,300,,
8854,6340,2,300,,
8854,8854,0,240,,
8860,8752,0,240,,
8860,8761,0,240,,
887,1143,0,240,,
887,12749,2,300,,
887,176,2,300,,
887,8622,2,300,,
8886,3373,0,240,,
8886,8886,0,240,,
8907,8753,0,240,,
8907,8762,0,240,,
8913,8754,2,360,,
8913,8763,2,360,,
8916,11588,0,240,,
8916,1231,0,240,,
8916,8044,2,360,,
8916,8073,2,360,,
8916,8754,2,300,,
8916,8763,2,300,,
8916,8913,0,240,,
892,1301,0,240,,
892,1361,0,240,,
8922,10412,2,300,,
8922,10413,2,300,,
8922,8922,0,240,,
8928,7073,2,300,,
8928,8928,4,0,14721704,14721824
8928,8928,4,0,14721705,14721825
8928,8928,4,0,14721706,14721826
8928,8928,4,0,14721707,14721827
8928,8928,4,0,14721708,14721828
8928,8928,4,0,14721709,14721829
8928,8928,4,0,14721710,14721830
8928,8928,4,0,14721711,14721831
8928,8928,4,0,14721712,14721832
8928,8928,4,0,14721713,14721833
8928,8928,4,0,14721714,14721834
8928,8928,4,0,14721715,14721835
8928,8928,4,0,14721716,14721836
8928,8928,4,0,14721717,14721837
8928,8928,4,0,14721718,14721838
8928,8928,4,0,14721719,14721839
8928,8928,4,0,14721720,14721840
8928,8928,4,0,14721721,14721841
8928,8928,4,0,14721740,14721868
8928,8928,4,0,14721741,14721869
8928,8928,4,0,14721742,14721870
8928,8928,4,0,14721743,14721871
8928,8928,4,0,14721744,14721872
8928,8928,4,0,14721745,14721873
8928,8928,4,0,14721746,14721874
8928,8928,4,0,14721747,14721859
8928,8928,4,0,14721748,14721860
8928,8928,4,0,14721749,14721861
8928,8928,4,0,14721750,14721862
8928,8928,4,0,14721751,14721863
8928,8928,4,0,14721752,14721864
8928,8928,4,0,14721753,14721865
8928,8928,4,0,14721754,14721866
8928,8928,4,0,14721755,14721867
8928,8928,4,0,14721756,14721875
8928,8928,4,0,14721774,14721897
8928,8928,4,0,14721775,14721896
8928,8928,4,0,14721776,14721895
8928,8928,4,0,14721777,14721894
8928,8928,4,0,14721778,14721893
8928,8928,4,0,14721779,14721892
8928,8928,4,0,14721780,14721905
8928,8928,4,0,14721781,14721904
8928,8928,4,0,14721782,14721898
8928,8928,4,0,14721783,14721902
8928,8928,4,0,14721784,14721901
8928,8928,4,0,14721785,14721903
8928,8928,4,0,14721786,14721900
8928,8928,4,0,14721787,14721899
8928,8928,4,0,14721788,14721906
8928,8928,4,0,14721789,14721907
8936,12931,2,300,,
8936,7186,0,240,,
8936,7200,0,240,,
8936,8936,0,240,,
8940,7087,0,240,,
8945,7076,0,240,,
8945,7152,2,300,,
8945,8945,0,240,,
8948,8948,0,240,,
8960,7357,2,300,,
8970,8970,4,0,14714390,14714279
8970,8970,4,0,14714391,14714280
8970,8970,4,0,14714392,14714256
8970,8970,4,0,14714393,14714258
8970,8970,4,0,14714394,14714281
8970,8970,4,0,14714395,14714266
8970,8970,4,0,14714396,14714265
8970,8970,4,0,14714397,14714267
8970,8970,4,0,14714398,14714268
8970,8970,4,0,14714399,14714269
8970,8970,4,0,14714400,14714270
8970,8970,4,0,14714401,14714271
8970,8970,4,0,14714402,14714272
8970,8970,4,0,14714403,14714273
8970,8970,4,0,14714404,14714274
8970,8970,4,0,14714405,14714282
8970,8970,4,0,14714406,14714259
8970,8970,4,0,14714407,14714260
8970,8970,4,0,14714408,14714261
8970,8970,4,0,14714409,14714262
8970,8970,4,0,14714410,14714263
8970,8970,4,0,14714411,14714264
8970,8970,4,0,14714412,14714275
8970,8970,4,0,14714415,14714257
8970,8970,4,0,14714416,14714276
8970,8970,4,0,14714417,14714277
8970,8970,4,0,14714418,14714278
8970,8970,4,0,14714433,14714311
8970,8970,4,0,14714434,14714312
8970,8970,4,0,14714435,14714313
8970,8970,4,0,14714436,14714314
8970,8970,4,0,14714437,14714315
8970,8970,4,0,14714438,14714317
8970,8970,4,0,14714439,14714318
8970,8970,4,0,14714440,14714319
8970,8970,4,0,14714441,14714320
8970,8970,4,0,14714442,14714321
8970,8970,4,0,14714443,14714322
8970,8970,4,0,14714444,14714323
8970,8970,4,0,14714445,14714324
8970,8970,4,0,14714446,14714316
8970,8970,4,0,14714458,14714341
8970,8970,4,0,14714459,14714342
8970,8970,4,0,14714460,14714343
8970,8970,4,0,14714461,14714345
8970,8970,4,0,14714462,14714346
8970,8970,4,0,14714463,14714347
8970,8970,4,0,14714464,14714348
8970,8970,4,0,14714465,14714338
8970,8970,4,0,14714466,14714339
8970,8970,4,0,14714467,14714340
8975,10554,2,300,,
898,690,0,240,,
898,728,0,240,,
8989,11232,2,300,,
8989,8989,0,240,,
8989,9020,0,240,,
8989,9492,2,480,,
902,1054,2,300,,
902,1092,0,240,,
9022,11075,0,240,,
9022,11076,0,240,,
9023,11075,0,240,,
9043,1863,0,240,,
9043,1888,0,240,,
9051,1301,0,240,,
9051,1361,0,240,,
9054,934,0,240,,
906,11095,0,240,,
906,1697,0,240,,
906,1721,0,240,,
906,8761,2,420,,
9062,12395,2,300,,
9062,6095,2,300,,
9062,6133,2,300,,
908,1754,0,240,,
908,2123,0,240,,
91,21,0,240,,
9103,2156,2,300,,
911,11095,0,240,,
911,1697,0,240,,
911,1721,0,240,,
9112,12681,2,420,,
9112,12948,2,300,,
9112,409,2,360,,
9112,44,2,300,,
9112,4882,2,300,,
9112,76,2,480,,
9112,8040,2,420,,
9112,8077,2,420,,
9112,8535,2,300,,
9124,1519,0,240,,
9124,1592,0,240,,
9124,210,2,300,,
9124,9124,0,240,,
